he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
19444	0.52375	0.608471074380165	0.3	0.363636363636364	3	0.271623672230652	0.251859723698193	0.261741697964423	0.458333333333333	0.375	-0.0144672652669006	0.425101462836158	0.433300061177834	0.588200757575758	-0.0213034185836942	0.43382318881666	0.445633098958493	0.520153485865881	-0.0202158621861599	0.433817078077209	0.445036150771513	0.519527048513916	10	15	3	12	5	6.09994284143553	5	12.0972269920262	0.55952380952381	42
19445	0.461937716262976	0.512110726643599	0.352941176470588	0.176470588235294	4	0.133757961783439	0.487437185929648	0.310597573856544	0.520833333333333	0.583333333333333	0.282164634146342	0.626829268292683	0.48014440433213	0.509191176470588	0.215707769838993	0.636173160261911	0.536108065658894	0.435406763811574	0.157125269718503	0.614346967174708	0.542455101606268	0.464643129417529	4	15	4	8	9	7.89674799087273	9	16.3121589353438	0.470588235294118	34
19447	0.5390625	0.447314049586777	0.333333333333333	0.272727272727273	3	0.235820895522388	0.242467718794835	0.239144307158612	0.333333333333333	0.416666666666667	-0.00898363616446829	0.398791042053273	0.404143995603188	0.510774119655049	-0.0176863582918421	0.460596102542599	0.469970396023805	0.483394549213186	-0.0172050164150556	0.460633853270817	0.469756697985943	0.483171345471366	9	18	5	11	5	4.96592517221962	5	19.5300918138471	0.619565217391304	46
19448	0.42	0.497229916897507	0.0666666666666667	0.105263157894737	3	0.666666666666667	0.5625	0.614583333333333	0.666666666666667	0.5625	-0.0412436806723126	0.812251282790654	0.819688012811641	0.489347910216718	-0.0274477942390361	0.881505795618789	0.884671313671006	0.316488096683241	-0.0326382455846463	0.880603009990723	0.884376750018901	0.316589759000798	2	19	1	11	5	5.72819605818463	5	5.5320777545344	0.647058823529412	34
19449	0.361495844875346	0.3046875	0.368421052631579	0.291666666666667	2	1e-04	0.0218340611353712	0.0109670305676856	0.458333333333333	0.354166666666667	-0.0175340392077829	0.019663423612354	0.0365564800653722	0.337935113592262	-0.0195028039417434	0.0317950168019631	0.0503165077578714	0.342740236826383	-0.0180421161134442	0.0302847817059724	0.0474704307950571	0.341766015800397	7	17	7	10	2	2.57836750899921	2	26.051547176172	0.790697674418605	43
19450	0.123818525519849	0.22375	0.130434782608696	0.15	3	1e-04	0.197324414715719	0.0987122073578595	0.458333333333333	0.520833333333333	-0.00885779587610791	0.196523584874316	0.203578127254364	0.175202224469161	0.0862774406032045	0.517240659342293	0.471656537651422	0.216011836713757	-0.023831289505078	0.499404566669374	0.511056715630742	0.235499777946729	4	20	2	14	5	2.31813866092217	5	6.26974389992522	0.906976744186046	43
19451	0.433884297520661	0.49896694214876	0.454545454545455	0.227272727272727	2	1e-04	0.374110953058321	0.187105476529161	0.333333333333333	0.4375	0.0228091236494598	0.30672268907563	0.29054054054054	0.48051948051948	0.102105464376117	0.40506699279433	0.337413266701424	0.444077995224424	0.00555652166235717	0.356351214129241	0.352754782054871	0.474383980633767	11	15	3	12	2	2.40439460146048	2	9.49466039011054	0.602272727272727	44
19461	0.393491124260355	0.402777777777778	0.0769230769230769	0.166666666666667	3	0.672955974842768	0.414634146341464	0.543795060592116	0.708333333333333	0.708333333333333	-0.0504330815719523	0.705028130803493	0.719190232703746	0.427335562987737	0.0145854389077516	0.840282262094373	0.837918228315408	0.322585527248848	-0.0488335589097941	0.83066519039646	0.838549397885824	0.348979525800742	2	13	1	8	5	2.51600899156686	5	6.47636563425712	0.74	25
19465	0.602040816326531	0.646666666666667	0	0.0666666666666667	4	0.708333333333333	0.666666666666667	0.6875	0.708333333333333	0.666666666666667	0.027089594671432	0.949938725706597	0.948544825896382	0.670151432220398	-0.0147322308579734	1	1	0.285962333486449	-0.0148884263418976	1	1	0.286303366747873	1	17	0	8	9	3.4946376448402	9	2.93201469878546	0.5	29
19468	0.341209829867675	0.380952380952381	0.130434782608696	0.19047619047619	5	0.44689378757515	0.333333333333333	0.390113560454242	0.458333333333333	0.479166666666667	0.000719561987163868	0.574407361476173	0.574100900673931	0.373541313758705	-0.0100293606018909	0.569740570082588	0.574012947840433	0.381051502142697	-0.0174210205029859	0.565512891828098	0.572952495165568	0.383521148807263	3	22	4	12	14	4.0130144109383	14	14.2412799513552	0.784090909090909	44
19470	0.425207756232687	0.715419501133787	0.210526315789474	0.285714285714286	4	0.337690631808279	0.429218573046433	0.383454602427356	0.520833333333333	0.4375	0.127824084337451	0.637432313402364	0.584295232089491	0.601388339269226	0.0724027242020513	0.660532366565377	0.634035542911009	0.46325389248722	0.0522096011481449	0.657793098406333	0.638942426502513	0.472480086549529	6	17	3	11	9	6.21399811035424	9	11.067139218272	0.525	40
19472	0.231111111111111	0.46875	0	0	2	0.6875	0.666666666666667	0.677083333333333	0.6875	0.666666666666667	0.0824472720934287	1	1	0.37816091954023	-0.0146977161081001	1	1	0.265240904621436	-0.0121208421600654	1	1	0.264781500637134	0	18	0	11	2	0.0941673359215285	2	0.117011055512199	0.741935483870968	31
19475	0.259548611111111	0.0831758034026464	0.208333333333333	0.0869565217391305	3	0.109461966604824	1e-04	0.0547809833024119	0.395833333333333	0.479166666666667	0.019831096699675	0.178156893077308	0.161529095490109	0.177628310549217	0.0736272500248073	0.270739391990536	0.212778432840352	0.2014583573758	0.00704245842924856	0.255484792184203	0.250204387754531	0.212185280239514	2	24	4	14	5	2.81452813018575	5	13.5708424009733	0.904255319148936	47
19477	0.71625	0.69375	0.4	0.2	4	0.283314669652856	0.5	0.391657334826428	0.416666666666667	0.5	0.0518669555244042	0.612590799031477	0.591397849462366	0.734210526315789	0.0254944846529955	0.62249914484485	0.612623172254979	0.506565875604448	0.0153459165589584	0.616897804734252	0.610927124856953	0.516788985339267	8	17	4	9	9	2.85280660652406	9	15.0810122363325	0.3375	40
19479	0.591412742382271	0.49896694214876	0.263157894736842	0.227272727272727	4	0.384116693679092	0.374110953058321	0.379113823368707	0.5	0.4375	0.0554066439006019	0.591030065928273	0.567041276088871	0.563338779320808	0.0169298272378389	0.416606599337971	0.406559758574659	0.457629687106369	0.0162555588003384	0.416457959242813	0.406815412297969	0.457700871635062	4	18	5	11	9	7.64330740009773	9	15.9942234367373	0.524390243902439	41
19480	0.581611570247934	0.34875	0.409090909090909	0.25	4	0.174139728884254	0.164926931106472	0.169533329995363	0.354166666666667	0.479166666666667	0.0975668852161016	0.380955574689301	0.314027360954126	0.48592803030303	0.0681365086127947	0.210074324038544	0.15231610288161	0.477359717822701	0.066297918916692	0.209822328824593	0.15371542252683	0.478197324652039	9	16	4	10	9	6.53086984122932	9	17.8024833659955	0.619047619047619	42
19483	0.193761814744802	0.21875	0.217391304347826	0.05	2	1e-04	0.5625	0.2813	0.416666666666667	0.5625	-0.0310380835046507	0.32138680822215	0.34181559087406	0.211999679400232	0.325807205548776	0.720908332331306	0.586035819478214	0.254246078063273	-0.0359206496562931	0.61800057568427	0.631246443014266	0.319415867573959	4	20	2	14	2	0.200441342105176	2	6.08355090940082	0.883720930232558	43
19484	0.722117202268431	0.686980609418283	0.347826086956522	0.421052631578947	7	0.34982332155477	0.24	0.294911660777385	0.354166666666667	0.4375	0.0228785402251067	0.491486364521369	0.479579912618252	0.732009371254223	0.0108911827969368	0.458115471525821	0.452148723123827	0.570798720015838	0.00524671521623999	0.456838746859246	0.453973903429908	0.577283289469448	10	13	6	10	27	10.7681901607852	27	21.7618847554518	0.416666666666667	42
19486	0.253968253968254	0.365234375	0.19047619047619	0.0625	3	0.142857142857143	0.645833333333333	0.394345238095238	0.479166666666667	0.645833333333333	-0.025268351659124	0.560834545068374	0.571658040335534	0.315484234234234	0.240886134210488	0.793153304769419	0.727515588171411	0.300282089981244	-0.0360030892213631	0.740289236410577	0.749314682271251	0.364187321484377	3	19	1	11	5	2.28939807734795	5	3.21319604101319	0.824324324324324	37
19489	0.677083333333333	0.452662721893491	0.0833333333333334	0.0769230769230769	4	0.729166666666667	0.708333333333333	0.71875	0.729166666666667	0.708333333333333	0.0830695804503366	0.878880218485087	0.867907336333766	0.605635451505017	-0.00408680756738161	0.962051919661469	0.962206374934386	0.255823627216797	-0.00711897298509558	0.961994801367688	0.962263446869971	0.256196391776619	1	11	1	10	9	6.92378996677297	9	7.07904135455224	0.48	25
19492	0.239197530864197	0.359861591695502	0.166666666666667	0.235294117647059	2	0.178707224334601	0.209302325581395	0.194004774957998	0.5625	0.5625	-0.0088054190501613	0.348725050566216	0.354409743311063	0.309794018617548	-0.020290752295539	0.498326268582269	0.508303167220695	0.363446794404962	-0.0256620145814857	0.497760936889416	0.510326934243032	0.364987195092698	3	18	3	8	2	0.779455482452862	2	10.2575347742852	0.814285714285714	35
19495	0.569214876033058	0.635330578512397	0.136363636363636	0.227272727272727	4	0.479166666666667	0.4375	0.458333333333333	0.479166666666667	0.4375	-0.0117955439056356	0.706422018348624	0.709844559585492	0.626623376623377	-0.0203066565841786	0.686937518054533	0.693168245129802	0.438333155017827	-0.0193472248692199	0.686847599164927	0.692791236199961	0.438292358988562	5	20	3	14	9	8.80308829021538	9	11.3130265805253	0.511363636363636	44
19497	0.49875	0.5	0.35	0.0526315789473685	2	0.175257731958763	0.583333333333333	0.379295532646048	0.4375	0.583333333333333	-0.0416774764573019	0.589718860940938	0.606134193805928	0.520807345807346	0.0643480890023859	0.675061892536826	0.65271475038541	0.407744350803825	-0.0371155405092905	0.6410115706466	0.653858788793085	0.443938003599614	5	17	1	13	2	2.8840315571922	2	4.25997878834049	0.512820512820513	39
19499	0	0.32	0	0.133333333333333	2	1e-04	0.411764705882353	0.205932352941176	0.5	0.645833333333333	0.211554221612014	0.684962269974563	0.600431965442765	0.128343728343728	0.469672211393915	0.880526860589088	0.774718311999196	0.15829612490013	0.0492015088209201	0.861385561855516	0.85421260190202	0.252631275855052	0	22	2	12	2	8.36436242031109	2	12.3592088250967	0.923076923076923	39
19503	0.48	0.515873015873016	0.3	0.333333333333333	3	0.230769230769231	0.214953271028037	0.222861250898634	0.458333333333333	0.416666666666667	-0.0307226373334272	0.366394886883505	0.385280685446389	0.515801542630811	-0.0290434045117706	0.293099048463326	0.313050403474416	0.489260052457304	-0.0286994580620796	0.293062832713161	0.312785515977032	0.489066131982945	8	14	4	12	5	1.51424380989021	5	11.9018484517623	0.573170731707317	41
19507	0.290798611111111	0.547091412742382	0.25	0.0526315789473685	4	0.0754414125200641	0.583333333333333	0.329387372926699	0.375	0.583333333333333	0.195225517828198	0.687910837880711	0.612202959918572	0.419783239295061	0.313035829569884	0.655105591513939	0.497944109268291	0.338632030740656	0.0865375022169808	0.590251931272408	0.551434164268315	0.415978741418234	5	19	2	14	9	5.14136122604743	9	9.23876697539979	0.686046511627907	43
19509	0.127066115702479	0.152777777777778	0.136363636363636	0.0555555555555556	2	1e-04	0.466666666666667	0.233383333333333	0.479166666666667	0.604166666666667	-0.0322911952094141	0.279636528217805	0.302170283806344	0.143301435406699	0.29135113386609	0.749109508606707	0.645959369465944	0.219630558746923	-0.0416387991797196	0.682302107965179	0.695001864096263	0.271260901252875	3	19	1	14	2	2.23213712103213	2	2.79185914086271	0.925	40
19512	0	0.332409972299169	0	0	2	1e-04	0.604166666666667	0.302133333333333	0.666666666666667	0.604166666666667	0.148220790137293	1	1	0.191387559808612	0.537063309716521	1	1	0.198439735433606	0.0159354069747572	1	1	0.315093438776196	0	18	0	14	2	1.84092523840694	2	2.51180267078923	0.885714285714286	35
19513	0.0444214876033058	0.250566893424036	0.0454545454545454	0.0952380952380952	3	1e-04	0.449180327868853	0.224640163934426	0.520833333333333	0.520833333333333	0.0559809484363844	0.562302789830787	0.536347058415571	0.15047341578822	0.375075132166005	0.841295094233719	0.746041622065135	0.203778625366567	-0.00818693484036001	0.795534229760003	0.79719458448212	0.27220983018085	1	24	2	14	5	2.20915532809156	5	6.57141167132507	0.918604651162791	43
19515	0.484375	0.572048611111111	0.375	0.5	5	0.127272727272727	0.0672064777327936	0.0972396025027604	0.3125	0.25	0.0552611657834974	0.236941710825132	0.192307692307692	0.541666666666667	0.0463151215425427	-0.0768908928326786	-0.129189438941825	0.529484376485821	0.0492885860329537	-0.0781957156415127	-0.134093584868736	0.527693615756088	13	14	7	11	14	5.51223542241043	14	23.4494698224093	0.53125	48
19518	0.342105263157895	0.0644444444444445	0.105263157894737	0.0666666666666667	4	0.529411764705882	1e-04	0.264755882352941	0.5625	0.666666666666667	0.0887086906424937	0.651273057274832	0.617326601116131	0.230575980392157	0.416070558586783	0.794403161398102	0.647908079263284	0.240116347681055	0.00774562329589387	0.711067200768296	0.708811766402654	0.328740772961035	2	19	1	11	9	6.7631414264953	9	7.15485709436104	0.867647058823529	34
19520	0.56508875739645	0.54	0.0769230769230769	0.0666666666666667	3	0.708333333333333	0.666666666666667	0.6875	0.708333333333333	0.666666666666667	-0.0648733800487659	0.871371881046214	0.879208062325781	0.591335587489434	-0.0342149076705816	0.930136150160373	0.932447454275258	0.278830777077731	-0.0365146317088139	0.929996931007254	0.932463018995363	0.27886507624393	1	18	1	7	5	3.12931229238563	5	6.5133282160035	0.535714285714286	28
19523	0.605034722222222	0.625708884688091	0.375	0.391304347826087	8	0.234720992028344	0.230483271375465	0.232602131701904	0.3125	0.333333333333333	0.0633423197292655	0.434178962532247	0.395914804964599	0.633981310172337	0.0397006454474694	0.232768895699575	0.201050067707345	0.554161818128396	0.0397529577533509	0.232780479786833	0.201018606193115	0.554155515332015	12	14	6	12	35	14.3865813156254	35	23.0445421651413	0.531914893617021	47
19526	0.327977315689981	0.627599243856333	0.217391304347826	0.434782608695652	3	0.202772963604853	0.181494661921708	0.19213381276328	0.416666666666667	0.3125	0.1953070113812	0.46676970633694	0.337349397590361	0.492094861660079	0.127247091313316	0.489838702527525	0.415457350649035	0.483465287133282	0.131783331066375	0.490117938736418	0.412724865223058	0.481281048952663	7	18	7	11	5	5.06262881829359	5	21.3755799461304	0.597826086956522	46
19532	0.5	0.3046875	0.304347826086957	0.208333333333333	2	0.243243243243243	0.187817258883249	0.215530251063246	0.375	0.395833333333333	0.171785601969697	0.487225195343474	0.380867072733787	0.412381796690307	0.110162626224582	0.532115200713974	0.474190663288421	0.42413700667626	0.0993548613467061	0.530650416198899	0.478874016349097	0.428246746088964	9	18	3	14	2	2.492437866075	2	11.2610542444866	0.659574468085106	47
19537	0.396694214876033	0.340264650283554	0.181818181818182	0.0869565217391305	2	0.371428571428572	0.479166666666667	0.425297619047619	0.458333333333333	0.479166666666667	-0.0295315943792547	0.64052141684848	0.650832878646853	0.381861077917701	-0.0248125323664966	0.753965535540245	0.759922467095896	0.376097954563543	-0.0302515920664884	0.751952789205994	0.759236275193256	0.378020187352614	3	24	2	14	2	0.657001069190711	2	7.29041225883356	0.755555555555556	45
19538	0.325413223140496	0.43213296398892	0.136363636363636	0.210526315789474	2	0.409395973154362	0.344827586206897	0.37711177968063	0.479166666666667	0.520833333333333	-0.00658889455603548	0.559019707525314	0.561906260977393	0.389715013270854	-0.0261100829316876	0.674697182366561	0.68297473824249	0.394340751570479	-0.0237412075159875	0.674008371879391	0.681568324370182	0.394212546696746	4	18	3	13	2	3.15443449104472	2	13.1142618195423	0.74390243902439	41
19543	0.635416666666667	0.69125	0.333333333333333	0.55	4	0.311827956989247	0.113796576032225	0.212812266510736	0.333333333333333	0.354166666666667	-0.00662235787090147	0.362624262809665	0.366817424422756	0.681980519480519	-0.00550962085520766	0.231399478497845	0.235610972226756	0.586433889840004	-0.00938999969365562	0.22417448244018	0.231391714010166	0.592834480222981	13	13	5	10	9	7.23510159945588	9	20.9832482512587	0.454545454545455	44
19544	0.667800453514739	0.665289256198347	0.380952380952381	0.545454545454545	6	0.273513513513514	0.0989761092150171	0.186244811364265	0.395833333333333	0.291666666666667	-0.0134902362982173	0.314524414960256	0.323648555763645	0.687684314173254	0.000277775126481563	-0.0339268433416116	-0.0342141223002423	0.60276714440777	-0.00855651081147109	-0.0460928580050768	-0.0372178918991899	0.606020998472018	10	14	8	8	20	13.7497377595909	20	32.7495973572314	0.406976744186047	43
19546	0	0.18	0	0.0666666666666667	2	1e-04	0.459459459459459	0.22977972972973	0.708333333333333	0.666666666666667	0.0424251719540827	0.665530137681245	0.650711513583441	0.0987228607918263	0.399227249106755	0.950566709393919	0.917717155892004	0.184061951600109	-0.0409230850593788	0.931418820430479	0.934115036400015	0.247872285071826	1	14	0	12	2	2.79943512363682	2	0.428554530586562	0.948275862068966	29
19547	0.313271604938272	0.32	0.0555555555555556	0.1	2	0.604166666666667	0.523809523809524	0.563988095238095	0.604166666666667	0.541666666666667	-0.0486730494484579	0.750798180068968	0.762364618732122	0.332220597790773	-0.0278689843088148	0.883467596380199	0.88662718167514	0.315524904902756	-0.0351252167307604	0.882753187715742	0.886731759221789	0.316861908716857	0	17	3	15	2	4.66568551573765	2	7.26808886733934	0.802631578947368	38
19548	0.520408163265306	0.625	0	0.0714285714285714	3	0.708333333333333	0.6875	0.697916666666667	0.708333333333333	0.6875	0.0757441791924551	0.946360153256705	0.941964285714286	0.615384615384615	-0.00645013644064926	1	1	0.273010940513531	-0.00555405383936244	1	1	0.273096034957745	1	18	0	6	5	2.17578969036885	5	1.64933479281816	0.5	28
19549	0.0831758034026464	0.32	0.0869565217391305	0.2	2	1e-04	0.230769230769231	0.115434615384615	0.479166666666667	0.5	0.084676871358249	0.359332690650821	0.300064327774754	0.199353868159511	0.200487853312962	0.559972066752368	0.449629458325319	0.226476314161523	0.0365956763422127	0.536877433901326	0.519285356390843	0.262531209972377	2	23	4	11	2	2.76477233932534	2	12.669835249711	0.883720930232558	43
19554	0.162570888468809	0.75462962962963	0	0.333333333333333	6	0.520833333333333	0.387234042553191	0.454033687943262	0.520833333333333	0.5	0.446545812517501	0.816097109848122	0.66771795333522	0.440413392428239	0.167077678186581	0.819645684383891	0.783468024697134	0.394072467857867	0.201329240821806	0.840298478448052	0.800040855738508	0.387324688138266	2	23	4	9	20	14.2193704786841	20	17.3991751802136	0.585365853658537	41
19556	0.488662131519274	0.49546485260771	0.238095238095238	0.238095238095238	3	0.344773790951638	0.350850077279753	0.347811934115695	0.458333333333333	0.458333333333333	0.0536764705882353	0.558823529411765	0.533799533799534	0.510714285714286	0.0132004534675955	0.518505002091858	0.51206402597153	0.450372894058964	0.0131496656868407	0.51849169768716	0.512075655678866	0.450390961589403	7	15	3	14	5	1.77785350695889	5	8.92043962505384	0.547619047619048	42
19559	0.37603305785124	0.542355371900826	0.318181818181818	0.318181818181818	4	0.0833333333333334	0.260504201680672	0.171918767507003	0.395833333333333	0.395833333333333	0.163625304136253	0.437956204379562	0.328	0.473484848484849	0.153932921962109	0.224534450276953	0.0834467267992215	0.453056599542918	0.116644795618953	0.21016220781479	0.105866147312013	0.468671816121981	6	18	8	9	9	6.86121000692402	9	26.7917270703817	0.625	44
19560	0.458677685950413	0.493079584775087	0	0.0588235294117647	3	0.541666666666667	0.625	0.583333333333333	0.541666666666667	0.625	-0.00512616873181299	0.948308714892351	0.948572341746043	0.498584351525528	-0.0149564003558388	0.974456485460607	0.974832894762339	0.336546470911338	-0.0222577702274959	0.948593218064146	0.949712505560693	0.336384912482975	0	23	1	12	5	4.01979604502937	5	5.35074748930853	0.628205128205128	39
19561	0.231111111111111	0	0.266666666666667	0	2	1e-04	1e-04	1e-04	0.604166666666667	0.666666666666667	0.111969388120016	0.00439866967063585	-0.121134020618557	0.115090841675936	0.111836693093725	0.00496731652539151	-0.120326268533419	0.115173820696988	0.111836693093725	0.00496731652539151	-0.120326268533419	0.115173820696988	3	12	0	13	2	4.05591488824709	2	2.25620148503591	0.935483870967742	31
19562	0.739669421487603	0.713610586011342	0.272727272727273	0.347826086956522	5	0.416666666666667	0.344612644701692	0.380639655684179	0.416666666666667	0.354166666666667	0.0196345624965343	0.594895788563568	0.586782442608296	0.752899061392489	0.00450196727847788	0.481645218252184	0.479301048611093	0.528195369250148	0.00169634773144035	0.498380333110625	0.497527965815324	0.529452941140151	10	14	4	14	14	9.86337237641583	14	15.5989724737255	0.322222222222222	45
19566	0.402222222222222	0.512110726643598	0.466666666666667	0.529411764705882	10	1e-04	1e-04	1e-04	0.541666666666667	0.458333333333333	0.00679705848752711	-0.0462685902740867	-0.0534288074910492	0.474640522875817	0.0341381620749165	-0.863449626944155	-0.929312820710795	0.461628089303645	0.0341381620749165	-0.863449626944155	-0.929312820710795	0.461628089303645	12	8	4	7	54	15.7960582963464	54	21.4942127338513	0.71875	32
19567	0.372576177285319	0.5	0.0526315789473685	0	4	0.583333333333333	0.708333333333333	0.645833333333333	0.583333333333333	0.708333333333333	-0.032373518259824	0.930968041975928	0.933132769484021	0.453182075423162	-0.00472526453192008	1	1	0.288954201325524	-0.0315671561891043	1	1	0.292583314556672	0	19	0	12	9	1.44921293422192	9	1.69280643747065	0.712121212121212	33
19573	0.5725	0.63	0.15	0.15	6	0.520833333333333	0.520833333333333	0.520833333333333	0.520833333333333	0.520833333333333	-0.00631578947368422	0.76	0.761506276150628	0.628947368421053	-0.0199115063546045	0.814603174603175	0.818222635746629	0.400892950495828	-0.0199115063546045	0.814603174603175	0.818222635746629	0.400892950495828	3	21	3	10	20	12.6303756659393	20	14.8062963605593	0.5	40
19574	0.258680555555556	0.158790170132325	0.208333333333333	0.0869565217391305	4	0.107806691449814	0.292307692307693	0.200057191878753	0.395833333333333	0.479166666666667	-0.0174532775814669	0.297837425013532	0.309882241811103	0.215812690581423	-0.00546073145085043	0.497029600397914	0.499761269765041	0.303308331691004	-0.0263523425052	0.482059292995349	0.495357797166983	0.303557327219786	6	20	1	17	9	3.49482758154511	9	4.47515484397006	0.882978723404255	47
19575	0.61531190926276	0.464083175803403	0.521739130434783	0.347826086956522	4	0.0822942643391521	0.143189755529686	0.112742009934419	0.270833333333333	0.354166666666667	0.0345679012345679	0.242798353909465	0.215686274509804	0.554347826086957	0.0195656816017472	0.145434506322862	0.128380680234397	0.541194493875723	0.0257319625883403	0.144682098455503	0.122091797431	0.537848727997417	14	13	5	11	9	7.53240376099592	9	17.5599658252156	0.608695652173913	46
19576	0.404296875	0	0.0625	0	2	0.645833333333333	1e-04	0.322966666666667	0.645833333333333	0.729166666666667	0.210898772604648	0.885817541371699	0.855300619661698	0.23830619412516	0.576322471251145	1	1	0.199531623459752	0.0446268549469235	0.913471369047996	0.90942949213085	0.34101552606501	1	13	0	13	2	1.73253889497297	2	0.174780611983567	0.844827586206897	29
19579	0.506198347107438	0.587673611111111	0.318181818181818	0.333333333333333	6	0.228070175438596	0.276154571159284	0.25211237329894	0.395833333333333	0.333333333333333	0.0194949152077367	0.43534293588994	0.424116128648438	0.566237348784286	0.00912670634346789	0.304647329068066	0.298242595311116	0.506975896019359	0.00513489951665589	0.30359109400406	0.299996647125728	0.508931992323241	9	17	6	12	20	8.60314329392982	20	21.1919014634801	0.630434782608696	46
19580	0.526234567901235	0.207644628099174	0.166666666666667	0.136363636363636	3	0.518930957683742	0.207207207207207	0.363069082445474	0.5625	0.479166666666667	0.168727600453921	0.658883019987745	0.589644766025525	0.365536948431685	0.194276733661202	0.780592659500512	0.727688960135812	0.347019094922718	0.0516753650044635	0.761518725095681	0.748523589809051	0.388387700381958	3	20	3	12	5	5.49495111004323	5	9.96977235973346	0.75	40
19582	0.152777777777778	0	0	0	2	0.5	1e-04	0.25005	0.5	0.520833333333333	0.0409098088769546	1	1	0.0814814814814815	0.447572738351567	1	1	0.174047584004043	-0.024281003103376	1	1	0.241016905033049	0	27	0	17	2	0.111265753409211	2	0.141064743435878	0.957446808510638	47
19586	0.554752066115702	0.627599243856333	0.409090909090909	0.304347826086957	4	0.15112540192926	0.346855983772819	0.24899069285104	0.354166666666667	0.375	0.0436356669023636	0.443696751607838	0.418314517658441	0.611250523434548	0.0457201980304881	0.345099820054329	0.313723104487761	0.524045306307468	0.0216789665076531	0.333708464971247	0.318943871982115	0.535608118528137	12	15	3	12	9	6.54461978176209	9	14.2597779796773	0.466666666666667	45
19589	0.255102040816327	0.572530864197531	0.19047619047619	0.388888888888889	5	0.145038167938931	0.191011235955056	0.168024701946994	0.479166666666667	0.479166666666667	0.198728670825424	0.456330716220049	0.321491654593447	0.415693165693166	0.151826170521407	0.252546986044986	0.118750204289487	0.424123353838962	0.138287974518724	0.250804154402594	0.130572832404223	0.429888576575367	6	18	5	7	14	6.0357567092974	14	20.0437636624984	0.692307692307692	39
19590	0.0867768595041321	0.380622837370242	0	0.176470588235294	3	0.541666666666667	0.366459627329193	0.45406314699793	0.541666666666667	0.583333333333333	0.0965651374730405	0.690305895074117	0.657203725723345	0.224398812634107	-0.0161670991294709	0.87657092135944	0.878534663495502	0.324303155095159	-0.00790042385186498	0.873480307076016	0.874472031234526	0.324302701721239	2	19	1	14	5	3.96418632933289	5	3.30242630264305	0.871794871794872	39
19592	0.513850415512465	0.475056689342404	0.263157894736842	0.19047619047619	3	0.322638146167558	0.427597955706985	0.375118050937271	0.5	0.479166666666667	-0.0382971669756831	0.545081362241755	0.561860850412106	0.513535483445456	-0.0317334374267978	0.625189899797945	0.636718083755381	0.440134689001361	-0.0354214831399222	0.623131360832105	0.6360239329543	0.442656052310473	5	16	4	12	5	3.0758568002458	5	12.1459777878086	0.625	40
19600	0.465373961218837	0.509297520661157	0	0.227272727272727	3	0.604166666666667	0.38288920056101	0.493527933613838	0.604166666666667	0.4375	0.0428931558860606	0.771535147754844	0.761296396896355	0.51088973072285	0.0219565894277559	0.837954229245533	0.834316382071778	0.379246918047025	-0.00434920501155001	0.833075361487283	0.833798207157641	0.388523534175775	2	22	3	12	5	3.83911262147988	5	10.0699518084558	0.51219512195122	41
19608	0.57625	0.490740740740741	0.35	0.222222222222222	6	0.244264507422402	0.376623376623377	0.310443942022889	0.4375	0.541666666666667	0.0467837228528992	0.505028329107784	0.480735188058658	0.557468323586745	0.0178529238756409	0.280111491126129	0.267025757776915	0.484434304794968	0.0179278085409674	0.275212319509149	0.261981260854095	0.483312802092887	7	14	4	11	20	9.5803299616015	20	20.5458280863381	0.618421052631579	38
19609	0.197530864197531	0.239197530864197	0.111111111111111	0.166666666666667	2	0.28	0.178707224334601	0.2293536121673	0.583333333333333	0.5625	-0.0364540182270091	0.366197183098591	0.388489208633093	0.227124183006536	-0.0351076092205547	0.61781776653885	0.630780191299205	0.319681057309273	-0.0432619188592805	0.614119307030479	0.63012098304954	0.320171217198536	2	21	3	8	2	2.57287210872697	2	11.9521521144435	0.875	36
19611	0.486111111111111	0.498866213151927	0.166666666666667	0.380952380952381	3	0.416666666666667	0.134020618556701	0.275343642611684	0.416666666666667	0.395833333333333	-0.0266713845973752	0.461857924660322	0.475838049629952	0.50874861572536	0.0138595426345829	0.550793100164713	0.544479798511266	0.45711577604698	-0.0287193721654525	0.530923400674173	0.544018891820399	0.472921723675533	6	20	6	10	5	7.41156553375192	5	20.9311050523624	0.666666666666667	45
19612	0.483379501385042	0.425925925925926	0.210526315789474	0	3	0.393213572854291	0.625	0.509106786427146	0.520833333333333	0.625	0.21819300075954	0.82331544855103	0.774004899392532	0.47836483099641	0.086860153759405	0.829153479634352	0.812902129866498	0.359652674145822	0.0602539988287738	0.848837062037278	0.8391448989681	0.373414942977701	2	18	2	13	5	3.00484499151919	5	6.61832470335915	0.527027027027027	37
